id_accordo,ccnl_code,titolo,txt_path,char_count,garbage_ratio,quality_bin
17921,V246,"ESAARCO CCNL per i dipendenti da Enti, Aziende e Associazioni del settore Olistico","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ESAARCO CCNL per i dipendenti da Enti, Aziende e Associazioni del settore Olistico (V246).txt",217570,0.0042,clean
17931,G161,Ipotesi di accordo ponte relativa al rinnovo del CCNL del settore Doppiaggio,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL del settore doppiaggio (G161).txt,34757,0.0035,clean
17871,A021,Verbale di accordo di rinnovo del CCNL per i quadri e gli impiegati agricoli del 19 novembre 2012,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AGRICOLTURA Impiegati (A021).txt,116832,0.0,clean
17857,E015,Ipotesi di accordo per il rinnovo del CCNL 19 novembre 2013 Area Alimentazione-Panificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALIMENTARISTI Artigiane (E015).txt,144309,0.0,clean
18247,A021,CCNL per i Quadri e gli Impiegati Agricoli,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AGRICOLTURA Impiegati (A021).txt,116832,0.0,clean
17963,J121,Ipotesi di accordo per il rinnovo del CCNL 17 settembre 2007 e 7 marzo 2012 recanti la disciplina dei rapporti fra le imprese di assicurazione ed il personale dipendente non dirigente,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dipendenti (ANIA) (J121).txt,365319,0.0,clean
20855,J121,CCNL per la disciplina dei rapporti fra le imprese di assicurazione e il personale dipendente non dirigente,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dipendenti (ANIA) (J121).txt,365319,0.0,clean
17840,D014,Ipotesi di accordo per il rinnovo del CCNL Tessile-Abbigliamento-Moda 4 febbraio 2014,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL TESSILE ABBIGLIAMENTO (D014).txt,684976,0.0065,clean
18507,E072,CCNL per gli imbarcati su natanti di cooperative di pesca,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli imbarcati su natanti di cooperative di pesca (E072).txt,69884,0.0034,clean
17880,E072,Ipotesi di accordo per il rinnovo del CCNL 28 luglio 2010 per gli imbarcati su natanti di cooperative di pesca,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli imbarcati su natanti di cooperative di pesca (E072).txt,69884,0.0034,clean
17841,D231,"Accordo per il rinnovo del CCNL 20 gennaio 2014 per i lavoratori dipendenti dalle aziende che producono addobbi e ornamenti natalizi, giocattoli, giochi, modellismo, articoli di puericultura",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL 15 luglio 2010 (D231).txt,36570,0.0054,clean
17792,T111,Verbale di accordo di rinnovo del CCNL Socio-Assistenziale 2017-2019,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo sindacale (T111).txt,1801,0.0039,clean
17839,B282,Accordo per il rinnovo del CCNL Attività Minerarie 19 dicembre 2013,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di Accordo per il rinnovo del CCNL Attività Minerarie (B282).txt,17268,0.0025,clean
17930,T155,"CCNL per i dipendenti e soci delle Cooperative e soci delle Cooperative sociali esercenti attività nel settore socio-sanitario, assistenziale-educativo e di inserimento lavorativo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti e soci delle Cooperative e soci delle Cooperative sociali esercenti attività nel settore socio-sanitario, assistenziale-educativ (T155).txt",149052,0.0027,clean
17821,I491,"Accordo di rinnovo del CCNL 31 ottobre 2014 per i dirigenti delle agenzie marittime raccomandatarie, agenzie aeree e mediatori marittimi",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AGENZIE MARITTIME E AEREE Dirigenti (I491).txt,31731,0.0001,clean
17774,H052,Verbale di accordo di modifica del contenuto dell'accordo per il rinnovo del CCNL Turismo del 18 gennaio 2014,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo intervento straordinario bilateralità turismo (H052).txt,16495,0.0158,clean
17808,V905,"CCNL per gli addetti delle imprese operanti nel settore Manifatturiero, produzione e fabbricazione di beni","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli addetti delle imprese operanti nel settore Manifatturiero, produzione e fabbricazione di beni (V905).txt",401107,0.0077,clean
17835,T193,Accordo per il rinnovo della parte economica del CCNL ISSIM del 19/12/2008,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo della parte economica del CCNL ISSIM del 19122008 (T193).txt,5693,0.0065,clean
17854,J241,Verbale di accordo su politiche commerciali e organizzazione del lavoro,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 21 marzo 2025 in materia di libertà sindacali (J241).txt,59535,0.0023,clean
17772,H03P,"CCNL INTERSETTORIALE Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Verbale di Accordo integrativo al CCNL INTERSETTORIALE Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo (H03P).txt",15590,0.0012,clean
17815,H05L,"Verbale integrativo al CCNL per i dipendenti da Aziende esercenti attività del settore TURISMO""""",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Verbale integrativo al CCNL per i dipendenti da Aziende esercenti attività del settore TURISMO (H05L).txt,2289,0.0066,clean
17793,F08C,CCNL per gli addetti delle imprese del settore edile e attività affini,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli addetti delle imprese del settore edile e attività affini (F08C).txt,204873,0.004,clean
17748,H50A,Proroga del CCNL del 16/2/2013 Domestici - Colf e badanti - conviventi e non conviventi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Domestici - Colf e Badanti (conviventi e non conviventi) - Verbale integrativo di adesione di UNIMPRESA al CCNL 16022013 (H50A).txt,23414,0.0038,clean
18547,C016,Ipotesi di accordo per il rinnovo del CCNL per gli addetti alle aziende cooperative metalmeccaniche,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli addetti alle aziende cooperative metalmeccaniche (C016).txt,585554,0.0035,clean
18319,B254,CCNL per gli addetti all'Industria dell'Energia e del Petrolio,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Rinnovo biennale parte economica CCNL Energia e Petrolio 14 marzo 2002 (B254).txt,2493,0.0036,clean
17837,B254,Ipotesi di accordo per il rinnovo del CCNL Energia e Petrolio 22 gennaio 2013,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Rinnovo biennale parte economica CCNL Energia e Petrolio 14 marzo 2002 (B254).txt,2493,0.0036,clean
18322,B254,CCNL per gli addetti all'Industria dell'Energia e del Petrolio,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Rinnovo biennale parte economica CCNL Energia e Petrolio 14 marzo 2002 (B254).txt,2493,0.0036,clean
17786,K051,Accordo per il rinnovo del CCNL 18 febbraio 2013 per i lavoratori addetti al settore elettrico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL 18 febbraio 2013 per i lavoratori addetti al settore elettrico (K051).txt,85355,0.0036,clean
18734,H501,Verbale di accordo per l'aggiornamento dei minimi retributivi CCNL lavoro domestico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL lavoro domestico (collaboratori familiari) (H501).txt,35349,0.006,clean
19691,G411,Accordo per il rinnovo del CCNL per il personale non dirigente SIAE,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL per il personale non dirigente SIAE (G411).txt,18044,0.0108,clean
17724,V25B,CCNL per la Formazione Sicurezza e Macchine Industriali (FSMI),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per la Formazione Sicurezza e Macchine Industriali (FSMI) (V25B).txt,158876,0.0045,clean
17773,T273,"CCNL per il personale dei comparti: Scuola non statale, Agenzie Formative, Formazione Professionale ed Alta Formazione","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale dei comparti Scuola non statale, Agenzie Formative, Formazione Professionale ed Alta Formazione (T273).txt",195992,0.0012,clean
17691,I138,"CCNL per gli addetti delle imprese del settore Trasporto, Spedizioni, Logistica e attività affini","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli addetti delle imprese del settore Trasporto, Spedizioni, Logistica e attività affini (I138).txt",311171,0.0031,clean
17683,T980,Contratto Collettivo Specifico di Lavoro (CCSL) per i dipendenti della FENAPI GROUP,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Contratto Collettivo Specifico di Lavoro per i dipendenti FENAPI (T980).txt,189307,0.0035,clean
17687,H50C,ESAARCO CCNL sulla disciplina del rapporto di lavoro domestico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ESAARCO CCNL sulla disciplina del rapporto di lavoro domestico (H50C).txt,72955,0.0033,clean
17726,H024,CCNL per i dipendenti dei SETTORI DEL COMMERCIO,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per la disciplina del lavoro agile (H024).txt,4910,0.011,clean
17678,V245,CCNL per i dipendenti di enti ed aziende del settore OLISTICO,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti di enti ed aziende del settore OLISTICO (V245).txt,121938,0.0021,clean
17846,D251,"Ipotesi di accordo per il rinnovo del CCNL 4 febbraio 2014 per gli addetti alle industrie manifatturiere delle pelli e succedanei, addetti alla produzione di ombrelli-ombrelloni",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle manifatture di ombrelli e ombrelloni fabbricati con qualsiasi materia prima (D251).txt,450743,0.0031,clean
17846,D111,"Ipotesi di accordo per il rinnovo del CCNL 4 febbraio 2014 per gli addetti alle industrie manifatturiere delle pelli e succedanei, addetti alla produzione di ombrelli-ombrelloni",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 27072010 ad integrazione dell'Accordo triennale 24062010 settore industriale manifatturiero pelli - cuoio - succedanei (D111).txt,57332,0.0074,clean
17822,I241,"Accordo di rinnovo del CCNL 8 gennaio 2014 per i dirigenti delle imprese di logistica, magazzini generali, terminal operators portuali, interportuali ed aeroportuali","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Ponte CCNL 21 luglio 1995 e successive modifiche per i dirigenti delle imprese di logistica, magazzini generali, terminal operators portuali,  (I241).txt",2379,0.0164,clean
17673,H03V,CCNL unico Commercio e Terziario,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL unico Commercio e Terziario (H03V).txt,324411,0.002,clean
19689,G401,CCNL Dirigenti e Professionisti Avvocati Dirigenti SIAE 2017/2020,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per la proroga del CCNL Dirigenti e Professionisti Avvocati Dirigenti SIAE 20172020 (G401).txt,3625,0.0028,clean
17677,A00E,"CCNL Agricoltura e Florovivaismo per impiegati, operai agricoli e florovivaisti","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Agricoltura e Florovivaismo per impiegati, operai agricoli e florovivaisti (A00E).txt",296846,0.0025,clean
17684,T124,"CCNL per le lavoratrici e i lavoratori delle cooperative del settore socio-sanitario, umanitario, assistenziale-educativo e di inserimento lavorativo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL per le lavoratrici e i lavoratori delle cooperative del settore socio-sanitario, umanitario, assistenziale-educativo e di  (T124).txt",5950,0.0086,clean
17682,H061,"Accordo di rinnovo del CCNL 24 giugno 2004 e successive modifiche, per i dirigenti delle aziende alberghiere",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALBERGHI Dirigenti (H061).txt,110697,0.0,clean
17662,T111,Ipotesi di accordo di rinnovo del CCNL Socio-Assistenziale 2017-2019,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo sindacale (T111).txt,1801,0.0039,clean
17690,E020,CCNL piccole e medie imprese del settore alimentare,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALIMENTARISTI PMI, Cooperative (E020).txt",92306,0.0,clean
17685,HV50,CCNL per i dipendenti di istituti e imprese di vigilanza privata e servizi di portierato,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti di istituti e imprese di vigilanza privata e servizi di portierato (HV50).txt,171060,0.0016,clean
17688,H03A,"CCNL intersettoriale: Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL intersettoriale - Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo (H03A).txt",2088,0.0062,clean
18845,T511,CCNL 2016-2018 per il personale non dirigente del Gruppo ANAS,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ANAS (Ente Nazionale per le Strade) (T511).txt,141996,0.0,clean
18844,T511,Ipotesi di accordo per la stipula del CCNL 2016-2018 dei dipendenti del Gruppo ANAS,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ANAS (Ente Nazionale per le Strade) (T511).txt,141996,0.0,clean
18578,I320,CCNL della Mobilità / Area contrattuale Attività Ferroviarie (Ipotesi di accordo),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo (I320).txt,3126,0.0051,clean
18233,H50G,CCNL sulla disciplina del rapporto di lavoro domestico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL sulla disciplina del rapporto di lavoro domestico (H50G).txt,61545,0.0047,clean
17660,K601,3° CCNL del personale non dirigente della CONI SERVIZI SPA e delle Federazioni sportive nazionali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/2° CCNL del personale non dirigente della CONI SERVIZI SPA e delle Federazioni sportive nazionali (K601).txt,230315,0.0055,clean
17661,K601,Verbale di Accordo relativo alla destinazione delle risorse residue per la previdenza complementare,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/2° CCNL del personale non dirigente della CONI SERVIZI SPA e delle Federazioni sportive nazionali (K601).txt,230315,0.0055,clean
17785,F051,"Accordo per il rinnovo del CCNL per i dipendenti delle aziende operanti nei settori Legno, Sughero, Mobile ed Arredamento e Boschivi e Forestali",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 6 ottobre 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria del legno e del sughero (F051).txt,2775,0.0007,clean
17681,HV46,"Accordo sul riconoscimento dell'adeguamento IPCA - CCNL per i dipendenti degli Istituti e Aziende di Vigilanza Privata, Investigazioni e Servizi Fiduciari del 15 ottobre 2015",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per la disciplina del lavoro agile (HV46).txt,4910,0.011,clean
17680,C01E,CCNL Metalmeccanici del 23 aprile 2013 - Indennità di vacanza contrattuale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo federale sulla disciplina della successione dei contratti a tempo determinato nel settore Metalmeccanici (C01E).txt,2875,0.0035,clean
17645,H03T,"CCNL per i dipendenti del terziario, commercio, distribuzione e servizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti del terziario, commercio, distribuzione e servizi (H03T).txt",153275,0.0011,clean
17788,IC91,Verbale di accordo per il rinnovo del CCNL per i dipendenti delle autoscuole e studi di consulenza automobilistica,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AUTOSCUOLE E SCUOLE DI NAUTICA (IC91).txt,65198,0.0001,clean
